date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-05-30,NPB20260530SHHC06,ソフトバンク,広島,4,2,1513.7332250589038,1439.0599723805203,0.6436025307680996,8.55353926156561,1522.2867643204695,1430.5064331189546
2026-05-31,NPB20260531BCD05,オリックス,中日,7,5,1517.9139948377453,1457.349266302006,0.6247641739869271,9.00565982431375,1526.9196546620592,1448.3436064776922
2026-05-31,NPB20260531EYS02,楽天,ヤクルト,1,2,1386.5871833598335,1537.2500800910889,0.3304601974735407,-7.931044739364977,1378.6561386204685,1545.1811248304539
2026-05-31,NPB20260531FYG01,日本ハム,巨人,3,0,1502.1490000230467,1517.9974393896543,0.5174803744355789,11.580471013546106,1513.7294710365927,1506.4169683761083
2026-05-31,NPB20260531LDB03,西武,DeNA,0,6,1607.1567675030988,1464.6012813685866,0.7274644960343287,-17.45914790482389,1589.697619598275,1482.0604292734104
2026-05-31,NPB20260531MHT04,ロッテ,阪神,4,2,1511.5531528715346,1544.6486368139808,0.492667534853596,12.175979163513695,1523.7291320350482,1532.4726576504672
2026-05-31,NPB20260531SHHC06,ソフトバンク,広島,3,1,1522.2867643204695,1430.5064331189546,0.6658581402537196,8.01940463391073,1530.3061689543802,1422.487028485044
2026-06-02,NPB20260602CDSH04,中日,ソフトバンク,0,3,1448.3436064776922,1530.3061689543802,0.4229601211591034,-10.151042907818482,1438.1925635698738,1540.4572118621986
2026-06-02,NPB20260602DBE03,DeNA,楽天,3,7,1482.0604292734104,1378.6561386204685,0.6805768211853249,-16.333843708447798,1465.7265855649625,1394.9899823289163
2026-06-02,NPB20260602YGB01,巨人,オリックス,3,2,1506.4169683761083,1526.9196546620592,0.5107878273363509,11.74109214392758,1518.1580605200359,1515.1785625181317
2026-06-02,NPB20260602YSM02,ヤクルト,ロッテ,0,5,1545.1811248304539,1523.7291320350482,0.5706904084734623,-13.696569803363095,1531.484555027091,1537.4257018384112
2026-06-03,NPB20260603CDSH04,中日,ソフトバンク,5,8,1438.1925635698738,1540.4572118621986,0.3947230647885598,-9.473353554925435,1428.7192100149484,1549.930565417124
2026-06-03,NPB20260603DBE03,DeNA,楽天,0,2,1465.7265855649625,1394.9899823289163,0.6383878018629713,-15.32130724471131,1450.4052783202512,1410.3112895736276
2026-06-03,NPB20260603HCF06,広島,日本ハム,3,1,1422.487028485044,1513.7294710365927,0.4099788613820958,14.1605073268297,1436.6475358118737,1499.568963709763
2026-06-03,NPB20260603HTL05,阪神,西武,2,3,1532.4726576504672,1589.697619598275,0.45804081351083437,-10.992979524260026,1521.479678126207,1600.690599122535
2026-06-03,NPB20260603YGB01,巨人,オリックス,5,4,1518.1580605200359,1515.1785625181317,0.5444653018324394,10.932832756021455,1529.0908932760574,1504.2457297621102
2026-06-03,NPB20260603YSM02,ヤクルト,ロッテ,1,0,1531.484555027091,1537.4257018384112,0.531702654780284,11.239136285273183,1542.723691312364,1526.186565553138
2026-06-04,NPB20260604CDSH04,中日,ソフトバンク,1,2,1428.7192100149484,1549.930565417124,0.3689863848166807,-8.855673235600337,1419.8635367793481,1558.7862386527243
2026-06-04,NPB20260604DBE03,DeNA,楽天,8,7,1450.4052783202512,1410.3112895736276,0.596759375352363,9.677774991543288,1460.0830533117946,1400.6335145820844
2026-06-04,NPB20260604HCF06,広島,日本ハム,2,5,1436.6475358118737,1499.568963709763,0.44991258385237953,-10.797902012457108,1425.8496337994166,1510.3668657222202
2026-06-04,NPB20260604HTL05,阪神,西武,2,4,1521.479678126207,1600.690599122535,0.4268306828389203,-10.243936388134086,1511.235741738073,1610.934535510669
2026-06-04,NPB20260604YGB01,巨人,オリックス,2,1,1529.0908932760574,1504.2457297621102,0.575469215971959,10.188738816672984,1539.2796320927305,1494.056990945437
2026-06-04,NPB20260604YSM02,ヤクルト,ロッテ,2,5,1542.723691312364,1526.186565553138,0.5637452995054825,-13.529887188131578,1529.1938041242324,1539.7164527412697
2026-06-05,NPB20260605CDL04,中日,西武,1,0,1419.8635367793481,1610.934535510669,0.28116056032953185,17.252146552091236,1437.1156833314394,1593.6823889585778
2026-06-05,NPB20260605DBSH03,DeNA,ソフトバンク,8,3,1460.0830533117946,1558.7862386527243,0.39963162221364473,14.408841066872528,1474.4918943786672,1544.3773975858517
2026-06-05,NPB20260605HCB06,広島,オリックス,2,2,1425.8496337994166,1494.056990945437,0.44239389616635655,1.3825464920074428,1427.232180291424,1492.6744444534297
2026-06-05,NPB20260605HTE05,阪神,楽天,8,1,1511.235741738073,1400.6335145820844,0.6895162190788062,7.451610742108651,1518.6873524801817,1393.1819038399758
2026-06-05,NPB20260605YGM01,巨人,ロッテ,8,2,1539.2796320927305,1539.7164527412697,0.5395835953169464,11.049993712393285,1550.3296258051237,1528.6664590288765
2026-06-05,NPB20260605YSF02,ヤクルト,日本ハム,1,3,1529.1938041242324,1510.3668657222202,0.5669842749682685,-13.607622599238445,1515.586181524994,1523.9744883214587
2026-06-06,NPB20260606CDL04,中日,西武,2,5,1437.1156833314394,1593.6823889585778,0.32298458391062607,-7.751630013855026,1429.3640533175844,1601.4340189724328
2026-06-06,NPB20260606DBSH03,DeNA,ソフトバンク,3,6,1474.4918943786672,1544.3773975858517,0.4400122506930149,-10.560294016632358,1463.931600362035,1554.937691602484
2026-06-06,NPB20260606HCB06,広島,オリックス,7,4,1427.232180291424,1492.6744444534297,0.4463238848853057,13.288226762752663,1440.5204070541765,1479.386217690677
2026-06-06,NPB20260606HTE05,阪神,楽天,1,0,1518.6873524801817,1393.1819038399758,0.707577687146531,7.0181355084832555,1525.705487988665,1386.1637683314925
2026-06-06,NPB20260606YGM01,巨人,ロッテ,1,1,1550.3296258051237,1528.6664590288765,0.5709882120419123,-1.7037170890058952,1548.6259087161177,1530.3701761178825
2026-06-06,NPB20260606YSF02,ヤクルト,日本ハム,0,2,1515.586181524994,1523.9744883214587,0.528193557593129,-12.676645382235098,1502.9095361427587,1536.6511337036939
2026-06-07,NPB20260607CDL04,中日,西武,1,4,1429.3640533175844,1601.4340189724328,0.3037860401905402,-7.290864964572965,1422.0731883530113,1608.7248839370059
2026-06-07,NPB20260607DBSH03,DeNA,ソフトバンク,2,4,1463.931600362035,1554.937691602484,0.41030801291139535,-9.847392309873488,1454.0842080521616,1564.7850839123573
2026-06-07,NPB20260607HCB05,広島,オリックス,5,2,1440.5204070541765,1479.386217690677,0.4843679376552062,12.375169496275053,1452.8955765504516,1467.011048194402
2026-06-07,NPB20260607YGM01,巨人,ロッテ,2,2,1548.6259087161177,1530.3701761178825,0.566176820086177,-1.5882436820682475,1547.0376650340495,1531.9584197999507
2026-06-07,NPB20260607YSF02,ヤクルト,日本ハム,1,7,1502.9095361427587,1536.6511337036939,0.49173792900574576,-11.801710296137898,1491.107825846621,1548.4528439998317
2026-06-09,NPB20260609BYS05,オリックス,ヤクルト,4,3,1467.011048194402,1491.107825846621,0.5056169521899148,11.865193147442046,1478.8762413418442,1479.2426326991788
2026-06-09,NPB20260609EYG02,楽天,巨人,2,8,1386.1637683314925,1547.0376650340495,0.31758691664145505,-7.622085999394921,1378.5416823320977,1554.6597510334443
2026-06-09,NPB20260609FDB01,日本ハム,DeNA,4,1,1548.4528439998317,1454.0842080521616,0.6691649087086544,7.940042190992294,1556.392886190824,1446.1441658611693
2026-06-09,NPB20260609LHC03,西武,広島,4,3,1608.7248839370059,1452.8955765504516,0.7423476668897001,6.183655994647197,1614.908539931653,1446.7119205558045
2026-06-09,NPB20260609MCD04,ロッテ,中日,3,1,1531.9584197999507,1422.0731883530113,0.6886319287397324,7.472833710246421,1539.4312535101972,1414.6003546427648
2026-06-09,NPB20260609SHHT06,ソフトバンク,阪神,10,4,1564.7850839123573,1525.705487988665,0.5953534262158411,9.711517770819814,1574.4966016831772,1515.9939702178451
2026-06-10,NPB20260610BYS05,オリックス,ヤクルト,8,4,1478.8762413418442,1479.2426326991788,0.5396843143543198,11.047576455496323,1489.9238177973405,1468.1950562436825
2026-06-10,NPB20260610EYG02,楽天,巨人,0,7,1378.5416823320977,1554.6597510334443,0.2988801590238212,-7.173123816571708,1371.368558515526,1561.832874850016
2026-06-10,NPB20260610FDB01,日本ハム,DeNA,4,2,1556.392886190824,1446.1441658611693,0.6890804019680694,7.462070352766334,1563.8549565435903,1438.6820955084029
2026-06-10,NPB20260610LHC03,西武,広島,5,4,1614.908539931653,1446.7119205558045,0.7557278824282104,5.86253082172295,1620.7710707533759,1440.8493897340816
2026-06-10,NPB20260610MCD04,ロッテ,中日,4,11,1539.4312535101972,1414.6003546427648,0.7067735984010017,-16.96256636162404,1522.468687148573,1431.562921004389
2026-06-10,NPB20260610SHHT06,ソフトバンク,阪神,6,2,1574.4966016831772,1515.9939702178451,0.6219772586473519,9.072545792463554,1583.5691474756409,1506.9214244253815
2026-06-11,NPB20260611BYS05,オリックス,ヤクルト,4,2,1489.9238177973405,1468.1950562436825,0.5710807052156534,10.294063074824319,1500.2178808721649,1457.9009931688581
2026-06-11,NPB20260611EYG02,楽天,巨人,8,2,1371.368558515526,1561.832874850016,0.28186693479007396,17.235193565038223,1388.6037520805642,1544.5976812849779
2026-06-11,NPB20260611FDB01,日本ハム,DeNA,3,0,1563.8549565435903,1438.6820955084029,0.7071813918752365,7.027646594994323,1570.8826031385847,1431.6544489134085
2026-06-11,NPB20260611LHC03,西武,広島,4,1,1620.7710707533759,1440.8493897340816,0.7679716771092882,5.568679749377084,1626.3397505027528,1435.2807099847046
2026-06-11,NPB20260611MCD04,ロッテ,中日,3,2,1522.468687148573,1431.562921004389,0.6647370972169268,8.046309666793757,1530.5149968153669,1423.5166113375951
2026-06-11,NPB20260611SHHT06,ソフトバンク,阪神,3,2,1583.5691474756409,1506.9214244253815,0.6462053603624607,8.491071351300944,1592.0602188269418,1498.4303530740806
2026-06-12,NPB20260612BHT05,オリックス,阪神,2,1,1500.2178808721649,1498.4303530740806,0.5427629724841189,10.973688660381146,1511.191569532546,1487.4566644136994
2026-06-12,NPB20260612EHC02,楽天,広島,2,1,1388.6037520805642,1435.2807099847046,0.47314755780352835,12.644458612715319,1401.2482106932796,1422.6362513719891
2026-06-12,NPB20260612FCD01,日本ハム,中日,3,1,1570.8826031385847,1423.5166113375951,0.7329198981962788,6.409922443289309,1577.292525581874,1417.1066888943058
2026-06-12,NPB20260612LYG03,西武,巨人,3,0,1626.3397505027528,1544.5976812849779,0.6528807542091489,8.330861898980427,1634.6706124017333,1536.2668193859975
2026-06-12,NPB20260612MDB04,ロッテ,DeNA,3,2,1530.5149968153669,1431.6544489134085,0.6748640841412971,7.8032619806088706,1538.3182587959757,1423.8511869327997
2026-06-12,NPB20260612SHYS06,ソフトバンク,ヤクルト,2,4,1592.0602188269418,1457.9009931688581,0.7177774339032339,-17.22665841367761,1574.8335604132642,1475.1276515825357
2026-06-13,NPB20260613BHT05,オリックス,阪神,3,6,1511.191569532546,1487.4566644136994,0.5739070790592626,-13.773769897422303,1497.4177996351239,1501.2304343111216
2026-06-13,NPB20260613EHC02,楽天,広島,0,2,1401.2482106932796,1422.6362513719891,0.509514225796022,-12.228341419104527,1389.019869274175,1434.8645927910936
2026-06-13,NPB20260613FCD01,日本ハム,中日,4,3,1577.292525581874,1417.1066888943058,0.7471150894028243,6.069237854332216,1583.3617634362063,1411.0374510399736
2026-06-13,NPB20260613LYG03,西武,巨人,1,2,1634.6706124017333,1536.2668193859975,0.6742868930331284,-16.182885432795082,1618.4877269689382,1552.4497048187925
2026-06-13,NPB20260613MDB04,ロッテ,DeNA,6,16,1538.3182587959757,1423.8511869327997,0.6942589232401045,-16.66221415776251,1521.6560446382132,1440.5134010905622
2026-06-13,NPB20260613SHYS06,ソフトバンク,ヤクルト,8,1,1574.8335604132642,1475.1276515825357,0.6759309476817791,7.777657255637302,1582.6112176689014,1467.3499943268985
2026-06-14,NPB20260614BHT05,オリックス,阪神,3,2,1497.4177996351239,1501.2304343111216,0.5347522925331235,11.165944979205037,1508.583744614329,1490.0644893319165
2026-06-14,NPB20260614EHC02,楽天,広島,0,3,1389.019869274175,1434.8645927910936,0.4743419363552928,-11.384206472527028,1377.635662801648,1446.2487992636206
2026-06-14,NPB20260614FCD01,日本ハム,中日,5,9,1583.3617634362063,1411.0374510399736,0.7600875280861326,-18.24210067406718,1565.1196627621391,1429.2795517140407
2026-06-14,NPB20260614LYG03,西武,巨人,1,0,1618.4877269689382,1552.4497048187925,0.6321209112098597,8.829098130963366,1627.3168250999015,1543.6206066878292
2026-06-14,NPB20260614MDB04,ロッテ,DeNA,6,4,1521.6560446382132,1440.5134010905622,0.6520983479324757,8.349639649620585,1530.0056842878337,1432.1637614409417
2026-06-14,NPB20260614SHYS06,ソフトバンク,ヤクルト,0,4,1582.6112176689014,1467.3499943268985,0.6952284237580227,-16.685482170192547,1565.925735498709,1484.035476497091
2026-06-16,NPB20260616HCF02,広島,日本ハム,0,2,1446.2487992636206,1565.1196627621391,0.37212886537208917,-8.93109276893014,1437.3177064946906,1574.0507555310692
2026-06-16,NPB20260616HTL01,阪神,西武,0,1,1490.0644893319165,1627.3168250999015,0.3477584136899304,-8.34620192855833,1481.7182874033583,1635.6630270284597
2026-06-17,NPB20260617HTE01,阪神,楽天,10,3,1481.7182874033583,1377.635662801648,0.6814250951925584,7.645797715378597,1489.364085118737,1369.9898650862694
